thomas_num,thomas_name,icpsr,congress,year,st_name,dem,majority,elected,female,afam,latino,votepct,votepct_sq,dwnom1,meddist,majdist,speaker,chair,subchr,power,budget,seniority,sensq,state_leg,state_leg_prof,upperyrs,loweryrs,maj_leader,min_leader,south,south_dem,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag,com_aerospace,com_agr,com_approp,com_armedserv,com_bank,com_budget,com_comm,com_DC,com_energy,com_finance,com_fr,com_gov,com_interior,com_jud,com_labor,com_post,com_publ,com_rules,com_vet,selcom_nut,selcom_pca,selcom_smallbus,selcom_standards,speccom_aging,speccom_questions,speccom_emer,selcom_intel,selcom_natlemergency,selcom_irannicaragua,selcom_ethics,selcom_indian,com_jointecon,com_jointlibrary,com_jointprinting,com_jointorgcongress
522,WEICKER  L,12032,98,1982,CONNECT,0,1,1970,0,0,0,50,2500,-0.043,,,,0,1,,,3,9,1,,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 (NOT SELECT THIS YEAR),0,0,0,0,0,0,0,0,0,0,0,0,0
523,BIDEN  J,14101,98,1982,DELAWAR,1,0,1972,0,0,0,58,3364,-0.36,,,,0,0,,,2,4,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,ROTH  W,11044,98,1982,DELAWAR,0,1,1970,0,0,0,56,3136,0.277,,,,1,1,,,3,9,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,HAWKINS  P,14905,98,1982,FLORIDA,0,1,1980,1,0,0,52,2704,0.147,,,,0,1,,,1,1,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,CHILES  L,13101,98,1982,FLORIDA,1,0,1970,0,0,0,62,3844,-0.188,,,,0,0,,,3,9,1,,4,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,MATTINGLY,14906,98,1982,GEORGIA,0,1,1980,0,0,0,51,2601,0.309,,,,0,1,,,2,4,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,NUNN  S,14108,98,1982,GEORGIA,1,0,1972,0,0,0,83,6889,-0.131,,,,0,0,,,1,1,0,,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,INOUYE  D,4812,98,1982,HAWAII,1,0,1962,0,0,0,78,6084,-0.327,,,,0,0,,,4,16,1,,1,4,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,MATSUNAGA,10605,98,1982,HAWAII,1,0,1976,0,0,0,80,6400,-0.339,,,,0,0,,,2,4,1,,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,SYMMS  S,14056,98,1982,IDAHO,0,1,1980,0,0,0,50,2500,0.638,,,,0,1,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,MCCLURE  J,11029,98,1982,IDAHO,0,1,1972,0,0,0,68,4624,0.519,,,,1,1,,,2,4,1,,6,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,DIXON  A,14902,98,1982,ILLINOI,1,0,1980,0,0,0,56,3136,-0.19,,,,0,0,,,1,1,1,,8,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,PERCY  C,11205,98,1982,ILLINOI,0,1,1966,0,0,0,53,2809,0.094,,,,1,1,,,3,9,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,QUAYLE  J D,14447,98,1982,INDIANA,0,1,1980,0,0,0,54,2916,0.434,,,,0,1,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,LUGAR  R,14506,98,1982,INDIANA,0,1,1976,0,0,0,54,2916,0.307,,,,0,1,,,2,4,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,GRASSLEY  C,14226,98,1982,IOWA,0,1,1980,0,0,0,53,2809,0.236,,,,0,1,,,1,1,1,,0,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,JEPSEN  R,14707,98,1982,IOWA,0,1,1978,0,0,0,51,2601,0.294,,,,0,1,,,1,1,1,,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
539,KASSEBAUM,14708,98,1982,KANSAS,0,1,1978,1,0,0,54,2916,0.174,,,,0,1,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,DOLE  R,10513,98,1982,KANSAS,0,1,1968,0,0,0,64,4096,0.288,,,,1,1,,,3,9,1,,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,HUDDLESTON,14106,98,1982,KENTUCK,1,0,1972,0,0,0,61,3721,-0.254,,,,0,0,,,2,4,1,,7,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,FORD  W,14302,98,1982,KENTUCK,1,0,1974,0,0,0,65,4225,-0.242,,,,0,0,,,2,4,1,,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,LONG  R,5767,98,1982,LOUISIA,1,0,1948,0,0,0,58,3364,-0.113,,,,0,0,,,6.5,42.25,0,,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,JOHNSTON  J,14107,98,1982,LOUISIA,1,0,1972,0,0,0,59,3481,-0.171,,,,0,0,,,2,4,1,,4,4,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,COHEN  W,14010,98,1982,MAINE,0,1,1978,0,0,0,57,3249,0.074,,,,0,1,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,MITCHELL  G,14713,98,1982,MAINE,1,0,1980,0,0,0,61,3721,-0.322,,,,0,0,,,1.5,2.25,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,SARBANES  P,13039,98,1982,MARYLAN,1,0,1976,0,0,0,63,3969,-0.446,,,,0,0,,,2,4,1,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,MATHIAS  C,10535,98,1982,MARYLAN,0,1,1968,0,0,0,66,4356,-0.123,,,,1,1,,,3,9,1,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
549,TSONGAS  P,14279,98,1982,MASSACH,1,0,1978,0,0,0,55,3025,-0.393,,,,0,0,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,KENNEDY E,10808,98,1982,MASSACH,1,0,1962,0,0,0,61,3721,-0.457,,,,0,0,,,4.5,20.25,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,LEVIN  C,14709,98,1982,MICHIGA,1,0,1978,0,0,0,52,2704,-0.404,,,,0,0,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,RIEGLE  D,11043,98,1982,MICHIGA,1,0,1976,0,0,0,58,3364,-0.439,,,,0,0,,,2,4,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,BOSCHWITZ,14701,98,1982,MINNESO,0,1,1978,0,0,0,57,3249,0.217,,,,0,1,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,DURENBERGER,14703,98,1982,MINNESO,0,1,1978,0,0,0,53,2809,0.075,,,,0,1,,,1.5,2.25,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,COCHRAN  T,14009,98,1982,MISSISS,0,1,1978,0,0,0,45,2025,0.229,,,,0,1,,,1,1,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,STENNIS  J,8883,98,1982,MISSISS,1,0,1947,0,0,0,64,4096,-0.114,,,,0,0,,,6.5,42.25,1,,0,4,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,EAGLETON  T,12104,98,1982,MISSOUR,1,0,1968,0,0,0,52,2704,-0.339,,,,0,0,,,3,9,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,DANFORTH  J,14501,98,1982,MISSOUR,0,1,1976,0,0,0,51,2601,0.148,,,,0,1,,,2,4,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,BAUCUS  M,14203,98,1982,MONTANA,1,0,1978,0,0,0,56,3136,-0.271,,,,0,0,,,1,1,1,,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,MELCHER  J,12039,98,1982,MONTANA,1,0,1976,0,0,0,54,2916,-0.318,,,,0,0,,,2,4,1,,4,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,ZORINSKY  E,14512,98,1982,NEBRASK,1,0,1976,0,0,0,67,4489,-0.039,,,,0,0,,,2,4,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,EXON  J,14704,98,1982,NEBRASK,1,0,1978,0,0,0,68,4624,-0.192,,,,0,0,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,HECHT,14913,98,1982,NEVADA,0,1,1982,0,0,0,50,2500,0.463,,,,0,1,,,1,1,1,,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,LAXALT  P,14077,98,1982,NEVADA,0,1,1974,0,0,0,59,3481,0.449,,,,0,1,,,2,4,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,RUDMAN  W,14909,98,1982,NEW HAM,0,1,1980,0,0,0,52,2704,0.266,,,,0,1,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,HUMPHREY  G,14706,98,1982,NEW HAM,0,1,1978,0,0,0,51,2601,0.574,,,,0,1,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,BRADLEY  W,14702,98,1982,NEW JER,1,0,1978,0,0,0,56,3136,-0.324,,,,0,0,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,LAUTENBERG,14914,98,1982,NEW JER,1,0,1982,0,0,0,51,2601,-0.354,,,,0,0,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,BINGAMAN,14912,98,1982,NEW MEX,1,0,1982,0,0,0,54,2916,-0.251,,,,0,0,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,DOMENICI  P,14103,98,1982,NEW MEX,0,1,1972,0,0,0,53,2809,0.219,,,,1,1,,,2,4,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,MOYNIHAN  P,14508,98,1982,NEW YOR,1,0,1976,0,0,0,65,4225,-0.314,,,,0,0,,,2,4,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,D'AMATO  A,14900,98,1982,NEW YOR,0,1,1980,0,0,0,45,2025,0.124,,,,0,1,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,EAST  J,14903,98,1982,NORTH C,0,1,1980,0,0,0,50,2500,0.606,,,,0,1,,,1,1,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,HELMS  J,14105,98,1982,NORTH C,0,1,1972,0,0,0,55,3025,0.659,,,,1,1,,,2,4,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,BURDICK  Q,1252,98,1982,NORTH D,1,0,1960,0,0,0,62,3844,-0.304,,,,0,0,,,4.5,20.25,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,ANDREWS  M,10569,98,1982,NORTH D,0,1,1980,0,0,0,70,4900,0.015,,,,1,1,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
577,GLENN  J,14304,98,1982,OHIO,1,0,1974,0,0,0,69,4761,-0.251,,,,0,0,,,2,4,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,METZENBAUM,14073,98,1982,OHIO,1,0,1976,0,0,0,57,3249,-0.485,,,,0,0,,,2,4,1,,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,BOREN  D,14700,98,1982,OKLAHOM,1,0,1978,0,0,0,65,4225,-0.103,,,,0,0,,,1,1,1,,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,NICKLES  D,14908,98,1982,OKLAHOM,0,1,1980,0,0,0,53,2809,0.423,,,,0,1,,,1,1,1,,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,HATFIELD  M,11203,98,1982,OREGON,0,1,1966,0,0,0,62,3844,0.038,,,,1,1,,,3,9,1,,2,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,PACKWOOD  R,12107,98,1982,OREGON,0,1,1968,0,0,0,52,2704,0.098,,,,1,1,,,3,9,1,,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,SPECTER  A,14910,98,1982,PENNSYL,0,1,1980,0,0,0,50,2500,-0.014,,,,0,1,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,HEINZ  J,13050,98,1982,PENNSYL,0,1,1976,0,0,0,59,3481,0.026,,,,0,1,,,2,4,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
585,CHAFEE  J,14500,98,1982,RHODE I,0,1,1976,0,0,0,51,2601,0.027,,,,0,1,,,2,4,1,,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,PELL  C,10818,98,1982,RHODE I,1,0,1960,0,0,0,75,5625,-0.351,,,,0,0,,,4,16,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,THURMOND,9369,98,1982,SOUTH C,0,1,1954,0,0,0,56,3136,0.399,,,,1,1,,,5,25,1,,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,HOLLINGS E,11204,98,1982,SOUTH C,1,0,1966,0,0,0,70,4900,-0.275,,,,0,0,,,3.5,12.25,1,,0,6,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,PRESSLER  L,14268,98,1982,SOUTH D,0,1,1978,0,0,0,67,4489,0.124,,,,0,1,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,ABDNOR  J,14000,98,1982,SOUTH D,0,1,1980,0,0,0,58,3364,0.231,,,,0,1,,,1,1,1,,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,BAKER  H,11200,98,1982,TENNESS,0,1,1966,0,0,0,56,3136,0.253,,,,0,0,,,3,9,0,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,SASSER  J,14509,98,1982,TENNESS,1,0,1976,0,0,0,62,3844,-0.312,,,,0,0,,,2,4,0,,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,BENTSEN  L,660,98,1982,TEXAS,1,0,1970,0,0,0,59,3481,-0.149,,,,0,0,,,3,9,0,,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,TOWER  J,10823,98,1982,TEXAS,0,1,1961,0,0,0,50,2500,0.375,,,,1,1,,,3.5,12.25,0,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,HATCH  O,14503,98,1982,UTAH,0,1,1976,0,0,0,58,3364,0.399,,,,1,1,,,2,4,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,GARN  J,14303,98,1982,UTAH,0,1,1974,0,0,0,74,5476,0.473,,,,1,1,,,2,4,0,,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,STAFFORD  R,10562,98,1982,VERMONT,0,1,1972,0,0,0,51,2601,0.018,,,,1,1,,,2.5,6.25,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,LEAHY  P,14307,98,1982,VERMONT,1,0,1974,0,0,0,50,2500,-0.365,,,,0,0,,,2,4,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,WARNER  J,14712,98,1982,VIRGINI,0,1,1978,0,0,0,50,2500,0.248,,,,0,1,,,1,1,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,TRIBLE  P,14456,98,1982,VIRGINI,0,1,1982,0,0,0,51,2601,0.265,,,,0,1,,,1,1,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,JACKSON  H,4851,98,1982,WASHING,1,0,1952,0,0,0,69,4761,-0.268,,,,0,0,,,6,36,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
